Unnamed: 0,IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
87010,0,261,2017,July,30,26,0.0,3.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         42,       NULL,0,Transient,139.0,0,0,Check-Out,2017-07-29
87011,0,7,2017,July,30,27,0.0,2.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,        485,0,Transient,175.0,0,1,Check-Out,2017-07-29
87014,0,277,2017,July,29,22,2.0,5.0,3.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         22,       NULL,0,Transient,168.65,0,0,Check-Out,2017-07-29
87015,0,64,2017,July,30,26,0.0,3.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,B               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,154.05,0,3,Check-Out,2017-07-29
87018,0,162,2017,July,30,26,0.0,3.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,225.5,0,1,Check-Out,2017-07-29
87026,0,158,2017,July,30,26,0.0,3.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Transient,189.5,1,0,Check-Out,2017-07-29
87028,0,63,2017,July,30,23,2.0,5.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,275.43,0,2,Check-Out,2017-07-30
87030,0,105,2017,July,30,29,0.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,175.0,0,1,Check-Out,2017-07-30
87033,0,57,2017,July,30,29,0.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         85,       NULL,0,Transient,130.1,0,0,Check-Out,2017-07-30
87052,0,135,2017,July,30,27,0.0,3.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         42,       NULL,0,Transient,130.1,0,0,Check-Out,2017-07-30
87064,0,155,2017,July,30,26,0.0,4.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        159,       NULL,0,Transient,132.5,0,1,Check-Out,2017-07-30
87072,0,140,2017,July,30,23,2.0,5.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,144.5,0,0,Check-Out,2017-07-30
87073,0,91,2017,July,30,27,0.0,3.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,162.5,0,0,Check-Out,2017-07-30
87085,0,23,2017,July,30,29,0.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,190.0,0,2,Check-Out,2017-07-30
87087,0,64,2017,July,30,29,0.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,200.0,0,0,Check-Out,2017-07-30
87095,0,14,2017,July,30,28,0.0,2.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,200.0,0,1,Check-Out,2017-07-30
87098,0,156,2017,July,30,28,0.0,2.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Transient,162.5,0,1,Check-Out,2017-07-30
87100,0,287,2017,July,30,26,1.0,4.0,2.0,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,229.1,0,0,Check-Out,2017-07-31
87104,0,189,2017,July,30,24,2.0,5.0,2.0,0.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        138,       NULL,0,Transient,153.1,0,0,Check-Out,2017-07-31
87105,0,129,2017,July,30,24,2.0,5.0,2.0,1.0,0,BB       ,GBR,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,         14,       NULL,0,Transient,310.0,0,0,Check-Out,2017-07-31
87106,0,132,2017,July,30,26,1.0,4.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,180.5,0,0,Check-Out,2017-07-31
87107,0,262,2017,July,30,26,1.0,4.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Transient,139.1,0,1,Check-Out,2017-07-31
87109,0,123,2017,July,30,23,3.0,5.0,3.0,0.0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,217.76,0,1,Check-Out,2017-07-31
87114,0,19,2017,July,30,28,1.0,2.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,256.0,0,1,Check-Out,2017-07-31
87118,0,202,2017,July,30,24,2.0,5.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,162.5,0,0,Check-Out,2017-07-31
87119,0,16,2017,July,31,30,1.0,0.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,188.0,0,2,Check-Out,2017-07-31
87120,0,16,2017,July,31,30,1.0,0.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,188.0,0,2,Check-Out,2017-07-31
87123,0,34,2017,July,30,29,1.0,1.0,2.0,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,          7,       NULL,0,Transient,300.96000000000004,0,1,Check-Out,2017-07-31
87124,0,105,2017,July,30,26,1.0,4.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,205.0,0,1,Check-Out,2017-07-31
87135,0,28,2017,July,30,25,1.0,5.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,260.0,0,0,Check-Out,2017-07-31
87141,0,28,2017,July,30,29,1.0,1.0,1.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,184.0,0,1,Check-Out,2017-07-31
87147,0,198,2017,July,30,25,1.0,5.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,220.0,0,2,Check-Out,2017-07-31
87150,0,8,2017,July,30,27,1.0,3.0,3.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,         14,       NULL,0,Transient,267.98,0,0,Check-Out,2017-07-31
87151,0,0,2017,July,31,30,1.0,0.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,240.0,0,0,Check-Out,2017-07-31
87153,0,40,2017,July,31,31,1.0,0.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,190.0,0,1,Check-Out,2017-08-01
87159,0,129,2017,July,30,28,2.0,2.0,3.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         15,       NULL,0,Transient,190.4,0,0,Check-Out,2017-08-01
87160,0,38,2017,July,31,30,2.0,0.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,260.0,0,0,Check-Out,2017-08-01
87165,0,168,2017,July,30,25,2.0,5.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        168,       NULL,0,Transient,130.1,0,1,Check-Out,2017-08-01
87171,0,153,2017,July,30,28,2.0,2.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         16,       NULL,0,Transient,130.1,0,0,Check-Out,2017-08-01
87173,0,158,2017,July,30,29,2.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,180.5,0,0,Check-Out,2017-08-01
87177,0,468,2017,July,30,29,2.0,1.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        229,       NULL,0,Transient-Party,162.67000000000002,0,1,Check-Out,2017-08-01
87180,0,83,2017,July,30,28,2.0,2.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,270.0,0,1,Check-Out,2017-08-01
87189,0,88,2017,July,31,30,2.0,0.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,170.0,0,1,Check-Out,2017-08-01
87195,0,207,2017,July,30,25,2.0,5.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,145.45999999999998,0,1,Check-Out,2017-08-01
87197,0,64,2017,July,31,31,1.0,0.0,1.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,         85,       NULL,0,Transient,125.6,0,0,Check-Out,2017-08-01
87199,0,276,2017,July,30,29,2.0,1.0,2.0,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,238.1,0,2,Check-Out,2017-08-01
87205,0,167,2017,July,31,30,2.0,0.0,1.0,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,152.35,0,0,Check-Out,2017-08-01
87221,0,111,2017,July,30,26,2.0,5.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient-Party,195.0,0,2,Check-Out,2017-08-02
87222,0,23,2017,August,31,1,0.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          8,       NULL,0,Transient,158.0,0,1,Check-Out,2017-08-02
87225,0,5,2017,July,31,31,1.0,1.0,1.0,0.0,0,BB       ,GBR,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,115.0,0,1,Check-Out,2017-08-02
87233,0,272,2017,July,31,31,1.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,139.1,0,2,Check-Out,2017-08-02
87235,0,0,2017,August,31,2,0.0,2.0,1.0,0.0,0,BB       ,GBR,Corporate,Corporate,1,0,0,A               ,C               ,0,No Deposit     ,       NULL,         40,0,Transient,115.0,0,1,No-Show,2017-08-02
87238,0,68,2017,July,30,26,2.0,5.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         86,       NULL,0,Transient,203.49,0,0,Check-Out,2017-08-02
87239,0,83,2017,July,31,31,1.0,1.0,2.0,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,282.5,0,0,Check-Out,2017-08-02
87240,0,20,2017,July,31,31,1.0,1.0,2.0,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,284.0,0,0,Check-Out,2017-08-02
87245,0,270,2017,July,31,31,1.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,148.1,1,1,Check-Out,2017-08-02
87250,0,26,2017,August,31,1,0.0,1.0,2.0,0.0,0,SC       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,178.0,0,0,Check-Out,2017-08-02
87251,0,54,2017,July,31,31,1.0,1.0,1.0,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         85,       NULL,0,Transient,178.0,0,0,Check-Out,2017-08-02
87254,0,208,2017,July,30,25,2.0,6.0,3.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         16,       NULL,0,Transient,157.1,0,0,Check-Out,2017-08-02
87258,0,3,2017,July,31,31,1.0,1.0,1.0,0.0,0,BB       ,GBR,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,115.0,0,0,Check-Out,2017-08-02
87260,0,12,2017,August,31,1,0.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,159.0,0,1,Check-Out,2017-08-02
87263,0,21,2017,August,31,1,0.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,178.0,0,0,Check-Out,2017-08-02
87266,0,146,2017,July,30,27,2.0,4.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,189.5,0,1,Check-Out,2017-08-02
87269,0,1,2017,July,31,31,1.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,195.0,0,1,Check-Out,2017-08-02
87273,0,121,2017,July,31,31,1.0,2.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,143.32999999999998,0,1,Check-Out,2017-08-03
87287,0,208,2017,August,31,2,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         30,       NULL,0,Transient-Party,207.0,0,1,Check-Out,2017-08-03
87288,0,208,2017,August,31,2,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         30,       NULL,0,Transient-Party,207.0,0,1,Check-Out,2017-08-03
87289,0,208,2017,August,31,2,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,         30,       NULL,0,Transient-Party,207.0,0,1,Check-Out,2017-08-03
87292,0,208,2017,August,31,2,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         30,       NULL,0,Transient-Party,207.0,0,1,Check-Out,2017-08-03
87295,0,208,2017,August,31,2,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         30,       NULL,0,Transient-Party,207.0,0,1,Check-Out,2017-08-03
87297,0,208,2017,August,31,2,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         30,       NULL,0,Transient-Party,207.0,0,1,Check-Out,2017-08-03
87300,0,208,2017,August,31,2,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         30,       NULL,0,Transient-Party,207.0,0,1,Check-Out,2017-08-03
87302,0,208,2017,August,31,2,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         30,       NULL,0,Transient-Party,207.0,0,1,Check-Out,2017-08-03
87304,0,219,2017,July,31,30,2.0,2.0,2.0,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,198.5,0,2,Check-Out,2017-08-03
87308,0,166,2017,August,31,1,0.0,2.0,2.0,1.0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,3,No Deposit     ,          9,       NULL,0,Transient,330.0,1,0,Check-Out,2017-08-03
87310,0,263,2017,August,31,1,0.0,2.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,2,No Deposit     ,         14,       NULL,0,Transient,136.63,0,0,Check-Out,2017-08-03
87311,0,193,2017,July,30,29,2.0,3.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,162.5,0,2,Check-Out,2017-08-03
87312,0,193,2017,July,30,29,2.0,3.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,189.5,0,2,Check-Out,2017-08-03
87322,0,208,2017,August,31,2,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         30,       NULL,0,Transient-Party,207.0,0,1,Check-Out,2017-08-03
87326,0,66,2017,July,31,30,2.0,2.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,192.0,0,1,Check-Out,2017-08-03
87329,0,144,2017,August,31,1,0.0,2.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,180.5,0,1,Check-Out,2017-08-03
87330,0,89,2017,July,31,31,1.0,2.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,173.32999999999998,0,1,Check-Out,2017-08-03
87332,0,37,2017,August,31,2,0.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,190.0,0,2,Check-Out,2017-08-03
87337,0,21,2017,July,31,31,1.0,2.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,249.33,0,2,Check-Out,2017-08-03
87338,0,0,2017,August,31,2,0.0,1.0,3.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,D               ,D               ,1,No Deposit     ,       NULL,       NULL,0,Transient,219.0,0,0,Check-Out,2017-08-03
87347,0,192,2017,July,31,31,1.0,2.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,2,No Deposit     ,          9,       NULL,0,Transient,194.67,0,0,Check-Out,2017-08-03
87349,0,24,2017,July,30,29,2.0,3.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,K               ,0,No Deposit     ,         83,       NULL,0,Transient,177.26,0,0,Check-Out,2017-08-03
87354,0,120,2017,July,30,28,2.0,5.0,3.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,245.0,0,1,Check-Out,2017-08-04
87355,0,292,2017,August,31,2,0.0,2.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,139.1,0,4,Check-Out,2017-08-04
87357,0,214,2017,August,31,1,0.0,3.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        138,       NULL,0,Transient,130.1,0,0,Check-Out,2017-08-04
87358,0,129,2017,August,31,3,0.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,140.0,0,1,Check-Out,2017-08-04
87359,0,4,2017,August,31,3,0.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,154.0,0,1,Check-Out,2017-08-04
87365,0,170,2017,July,30,28,2.0,5.0,2.0,1.0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,         28,       NULL,0,Contract,160.0,0,2,Check-Out,2017-08-04
87368,0,2,2017,August,31,3,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,        509,       NULL,0,Transient-Party,216.0,0,0,Check-Out,2017-08-04
87370,0,2,2017,August,31,3,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        509,       NULL,0,Transient-Party,216.0,0,1,Check-Out,2017-08-04
87371,0,2,2017,August,31,3,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        509,       NULL,0,Transient-Party,216.0,0,0,Check-Out,2017-08-04
87373,0,2,2017,August,31,3,0.0,1.0,2.0,0.0,0,HB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        509,       NULL,0,Transient-Party,216.0,0,0,Check-Out,2017-08-04
87375,0,106,2017,July,31,30,2.0,3.0,2.0,0.0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,162.5,0,0,Check-Out,2017-08-04
87378,0,0,2017,August,31,3,0.0,1.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,175.1,0,1,Check-Out,2017-08-04
87379,0,4,2017,July,30,27,2.0,6.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        354,       NULL,0,Transient,186.02,0,0,Check-Out,2017-08-04
87381,0,188,2017,July,31,31,1.0,3.0,2.0,1.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,207.5,1,2,Check-Out,2017-08-04
87382,0,54,2017,August,31,1,0.0,3.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,190.0,0,1,Check-Out,2017-08-04
